adFlag,brandId,brandName,categories/0,categories/1,categories/2,categories/3,cheapest_sku,clickTrace,directSimilarUrl,gridTitleLine,icons/0/domClass,icons/0/group,icons/0/showType,icons/0/text,icons/0/type,icons/1/domClass,icons/1/group,icons/1/showType,icons/1/text,icons/1/type,icons/2/domClass,icons/2/group,icons/2/showType,icons/2/type,image,inStock,isBadgeAutoScroll,isFission,isSmartImage,isSponsored,itemId,itemSoldCntShow,itemUrl,location,longImageDisplayable,name,nid,originalPrice,originalPriceShow,price,priceShow,promotionId,querystring,ratingScore,review,sellerId,sellerName,showBackIcon,showCart,sku,skuId,skuType,skus/0/id,tItemType
0,39704,No Brand,3752,7221,10002142,10002450,425425498_PK-2014857450,query:noodles;nid:425425498;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:425425498_PK;price:1699;client:desktop;supplier_id:6005051145513;biz_source:h5_unknow;slot:19;utlog_bucket_id:470687;asc_category_id:10002450;item_id:425425498;sku_id:2014857450;shop_id:1217367;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F0b50074942f201d90e95ade95599874d.jpg&src=srp_findsimilar&item_id=425425498&sku_id=2014857450&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=1699.00&spuTriggerItem=0,2,116023,6,0,,img,,,,,,,,,,https://static-01.daraz.pk/p/0b50074942f201d90e95ade95599874d.jpg,TRUE,FALSE,0,FALSE,FALSE,425425498,239 sold,//www.daraz.pk/products/indomie-hot-spicy-fried-noodles-pack-of-5-i425425498.html,Sindh,FALSE,Indomie Hot & Spicy Fried Noodles | Pack of 5,425425498,,,1699,"Rs. 1,699",,priceCompare=skuId%3A2014857450%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A169900%3BdisplayPrice%3A169900%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=4.9523809523809526&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=239&price=1699&review=21&location=Sindh&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A425425498%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A425425498_PK%253Bprice%253A1699%253Bclient%253Adesktop%253Bsupplier_id%253A6005051145513%253Bbiz_source%253Ah5_unknow%253Bslot%253A19%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A425425498%253Bsku_id%253A2014857450%253Bshop_id%253A1217367%253BtemplateInfo%253A,4.9523809523809526,21,6.00505E+12,QA Traderss,FALSE,FALSE,425425498_PK,2014857450,,425425498_PK-2014857450,nt_product
0,39704,No Brand,3752,7221,10002140,10002445,450913832_PK-2265891421,query:noodles;nid:450913832;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:450913832_PK;price:489;client:desktop;supplier_id:6005043348741;biz_source:h5_unknow;slot:20;utlog_bucket_id:470687;asc_category_id:10002445;item_id:450913832;sku_id:2265891421;shop_id:1097168;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2Fb0db8180991e511366707e026349b395.jpg&src=srp_findsimilar&item_id=450913832&sku_id=2265891421&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=489.00&spuTriggerItem=0,2,116114,6,0,,img,153137,2,0,Coins save Rs. 5,text,,,,,https://static-01.daraz.pk/p/b0db8180991e511366707e026349b395.jpg,TRUE,FALSE,0,FALSE,FALSE,450913832,160 sold,//www.daraz.pk/products/korean-ramen-black-noodles-hot-chicken-ramen-140g-korean-noodles-spicy-noodles-ramen-noodlesimported-noodlesoriginal-noodle-i450913832.html,Punjab,FALSE,Korean ramen Black Noodles |Hot Chicken Ramen140g |Korean noodles | spicy noodles| stir fried korean ramen noodle,450913832,1000,,489,Rs. 489,,priceCompare=skuId%3A2265891421%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A48900%3BdisplayPrice%3A48900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=4.545454545454546&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=160&price=489&review=22&location=Punjab&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A450913832%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A450913832_PK%253Bprice%253A489%253Bclient%253Adesktop%253Bsupplier_id%253A6005043348741%253Bbiz_source%253Ah5_unknow%253Bslot%253A20%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A450913832%253Bsku_id%253A2265891421%253Bshop_id%253A1097168%253BtemplateInfo%253A,4.545454545454546,22,6.00504E+12,Grocer Store ,FALSE,FALSE,450913832_PK,2265891421,,450913832_PK-2265891421,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,422107740_PK-1997136045,query:noodles;nid:422107740;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:422107740_PK;price:2949;client:desktop;supplier_id:6005013198272;biz_source:h5_unknow;slot:21;utlog_bucket_id:470687;asc_category_id:10002450;item_id:422107740;sku_id:1997136045;shop_id:541556;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F12e366d694f6dd9fdd99f64199ab3062.jpg&src=srp_findsimilar&item_id=422107740&sku_id=1997136045&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=2949.00&spuTriggerItem=0,2,,,,,,,,,,,,,,,https://static-01.daraz.pk/p/12e366d694f6dd9fdd99f64199ab3062.jpg,TRUE,FALSE,0,FALSE,FALSE,422107740,114 sold,//www.daraz.pk/products/samyang-cream-carbonara-ramen-family-pack-pack-of-5-korean-imported-noodles-i422107740.html,Punjab,FALSE,Samyang Cream Carbonara Ramen Family Pack (Pack of 5) Korean Imported Noodles,422107740,3000,,2949,"Rs. 2,949",,priceCompare=skuId%3A1997136045%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A294900%3BdisplayPrice%3A294900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=4.954545454545454&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=114&price=2949&review=22&location=Punjab&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A422107740%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A422107740_PK%253Bprice%253A2949%253Bclient%253Adesktop%253Bsupplier_id%253A6005013198272%253Bbiz_source%253Ah5_unknow%253Bslot%253A21%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A422107740%253Bsku_id%253A1997136045%253Bshop_id%253A541556%253BtemplateInfo%253A,4.954545454545454,22,6.00501E+12,Thebab,FALSE,FALSE,422107740_PK,1997136045,,422107740_PK-1997136045,nt_product
0,39704,No Brand,3752,7221,10002140,10002445,433844062_PK-2081613727,query:noodles;nid:433844062;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:433844062_PK;price:579;client:desktop;supplier_id:6005054142654;biz_source:h5_unknow;slot:22;utlog_bucket_id:470687;asc_category_id:10002445;item_id:433844062;sku_id:2081613727;shop_id:1270146;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F0dd38dad15297b3d8ccbef2efeb11db3.jpg&src=srp_findsimilar&item_id=433844062&sku_id=2081613727&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=579.00&spuTriggerItem=0,2,,,,,,,,,,,,,,,https://static-01.daraz.pk/p/0dd38dad15297b3d8ccbef2efeb11db3.jpg,TRUE,FALSE,0,FALSE,FALSE,433844062,171 sold,//www.daraz.pk/products/-i433844062.html,Sindh,FALSE,Samyang Cream Carbo Bulldark Spicy Chicken Roasted Noodle,433844062,999,,579,Rs. 579,,priceCompare=skuId%3A2081613727%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A57900%3BdisplayPrice%3A57900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=4.608695652173913&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=171&price=579&review=23&location=Sindh&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A433844062%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A433844062_PK%253Bprice%253A579%253Bclient%253Adesktop%253Bsupplier_id%253A6005054142654%253Bbiz_source%253Ah5_unknow%253Bslot%253A22%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A433844062%253Bsku_id%253A2081613727%253Bshop_id%253A1270146%253BtemplateInfo%253A,4.608695652173913,23,6.00505E+12,SUB KUCH MIL JAE GA,FALSE,FALSE,433844062_PK,2081613727,,433844062_PK-2081613727,nt_product
0,123342656,Masalaywala (Pvt.) Ltd,3752,7221,10002140,10002445,603970778_PK-2791320497,query:noodles;nid:603970778;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:603970778_PK;price:79;client:desktop;supplier_id:6005008485037;biz_source:h5_unknow;slot:23;utlog_bucket_id:470687;asc_category_id:10002445;item_id:603970778;sku_id:2791320497;shop_id:286444;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F28b90b856538bb397634c3bb5bf0c091.jpg&src=srp_findsimilar&item_id=603970778&sku_id=2791320497&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=79.00&spuTriggerItem=0,2,116216,6,0,,img,153137,2,0,Coins save Rs. 1,text,116115,3,0,img,https://static-01.daraz.pk/p/28b90b856538bb397634c3bb5bf0c091.jpg,TRUE,FALSE,0,FALSE,FALSE,603970778,203 sold,//www.daraz.pk/products/french-fries-masala-pizza-fries-pasta-macroni-noodles-sweet-cornseasoning50gm-i603970778.html,Sindh,FALSE,French Fries Masala PIZZA (Fries / Pasta/ Macroni/ Noodles /Sweet Corn Seasoning) 50gm,603970778,149,,79,Rs. 79,,priceCompare=skuId%3A2791320497%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A7900%3BdisplayPrice%3A7900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=4.75&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=203&price=79&review=20&location=Sindh&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A603970778%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A603970778_PK%253Bprice%253A79%253Bclient%253Adesktop%253Bsupplier_id%253A6005008485037%253Bbiz_source%253Ah5_unknow%253Bslot%253A23%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A603970778%253Bsku_id%253A2791320497%253Bshop_id%253A286444%253BtemplateInfo%253A,4.75,20,6.00501E+12,Masalaywala,FALSE,FALSE,603970778_PK,2791320497,,603970778_PK-2791320497,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,436852670_PK-2101470100,query:noodles;nid:436852670;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:436852670_PK;price:899;client:desktop;supplier_id:6005044056891;biz_source:h5_unknow;slot:24;utlog_bucket_id:470687;asc_category_id:10002450;item_id:436852670;sku_id:2101470100;shop_id:1112028;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2Fb79cdefd97fd0fafe2837ea11bfb9a9c.jpg&src=srp_findsimilar&item_id=436852670&sku_id=2101470100&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=899.00&spuTriggerItem=0,2,,,,,,,,,,,,,,,https://static-01.daraz.pk/p/b79cdefd97fd0fafe2837ea11bfb9a9c.jpg,TRUE,FALSE,0,FALSE,FALSE,436852670,48 sold,//www.daraz.pk/products/indomie-noodle-instant-noodles-70-grams-chicken-chatkhara-chicken-flavour-pack-of-10-i436852670.html,Sindh,FALSE,Indomie noodle | Instant Noodles 70 Grams (Chicken Chatkhara) Chicken Flavour (Pack of 10),436852670,999,,899,Rs. 899,,priceCompare=skuId%3A2101470100%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A89900%3BdisplayPrice%3A89900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=3.7142857142857144&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=48&price=899&review=7&location=Sindh&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A436852670%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A436852670_PK%253Bprice%253A899%253Bclient%253Adesktop%253Bsupplier_id%253A6005044056891%253Bbiz_source%253Ah5_unknow%253Bslot%253A24%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A436852670%253Bsku_id%253A2101470100%253Bshop_id%253A1112028%253BtemplateInfo%253A,3.7142857142857144,7,6.00504E+12,OKHAI MART,FALSE,FALSE,436852670_PK,2101470100,,436852670_PK-2101470100,nt_product
0,39704,No Brand,3752,7221,10002140,10002445,387949684_PK-1911112411,query:noodles;nid:387949684;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:387949684_PK;price:449;client:desktop;supplier_id:6005016945345;biz_source:h5_unknow;slot:25;utlog_bucket_id:470687;asc_category_id:10002445;item_id:387949684;sku_id:1911112411;shop_id:784404;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F16f34907f31e38a5c447cb7f2b3eae25.jpg&src=srp_findsimilar&item_id=387949684&sku_id=1911112411&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=449.00&spuTriggerItem=0,2,116023,6,0,,img,,,,,,,,,,https://static-01.daraz.pk/p/16f34907f31e38a5c447cb7f2b3eae25.jpg,TRUE,FALSE,0,FALSE,FALSE,387949684,931 sold,//www.daraz.pk/products/indomie-chicken-flavour-noodles-70gm-pack-of-5-i387949684.html,Sindh,FALSE,Indomie Chicken Flavour Noodles 70gm - Pack of 5,387949684,499,,449,Rs. 449,,priceCompare=skuId%3A1911112411%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A44900%3BdisplayPrice%3A44900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=4.461538461538462&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=931&price=449&review=169&location=Sindh&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A387949684%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A387949684_PK%253Bprice%253A449%253Bclient%253Adesktop%253Bsupplier_id%253A6005016945345%253Bbiz_source%253Ah5_unknow%253Bslot%253A25%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A387949684%253Bsku_id%253A1911112411%253Bshop_id%253A784404%253BtemplateInfo%253A,4.461538461538462,169,6.00502E+12,S.S.M COLLECTION,FALSE,FALSE,387949684_PK,1911112411,,387949684_PK-1911112411,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,427046429_PK-2026981861,query:noodles;nid:427046429;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:427046429_PK;price:620;client:desktop;supplier_id:11060;biz_source:h5_unknow;slot:26;utlog_bucket_id:470687;asc_category_id:10002450;item_id:427046429;sku_id:2026981861;shop_id:95944;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2Fb4de569ad4e66e1951e49ef8c8e138bf.jpg&src=srp_findsimilar&item_id=427046429&sku_id=2026981861&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=620.00&spuTriggerItem=0,2,116023,6,0,,img,,,,,,,,,,https://static-01.daraz.pk/p/b4de569ad4e66e1951e49ef8c8e138bf.jpg,TRUE,FALSE,0,FALSE,FALSE,427046429,56 sold,//www.daraz.pk/products/-i427046429.html,Sindh,FALSE,SUPER SPICY NOODLE,427046429,,,620,Rs. 620,,priceCompare=skuId%3A2026981861%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A62000%3BdisplayPrice%3A62000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=4.625&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=56&price=6.2E%202&review=8&location=Sindh&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A427046429%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A427046429_PK%253Bprice%253A620%253Bclient%253Adesktop%253Bsupplier_id%253A11060%253Bbiz_source%253Ah5_unknow%253Bslot%253A26%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A427046429%253Bsku_id%253A2026981861%253Bshop_id%253A95944%253BtemplateInfo%253A,4.625,8,11060,Amazing Thai (Karachi),FALSE,FALSE,427046429_PK,2026981861,,427046429_PK-2026981861,nt_product
0,39704,No Brand,3752,7221,10002140,10002445,434664866_PK-2085736277,query:noodles;nid:434664866;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:434664866_PK;price:490;client:desktop;supplier_id:6005011770378;biz_source:h5_unknow;slot:27;utlog_bucket_id:470687;asc_category_id:10002445;item_id:434664866;sku_id:2085736277;shop_id:369469;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F2e62d4263243b1caee6d05a21575c913.jpg&src=srp_findsimilar&item_id=434664866&sku_id=2085736277&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=490.00&spuTriggerItem=0,2,116216,6,0,,img,153137,2,0,Coins save Rs. 15,text,,,,,https://static-01.daraz.pk/p/2e62d4263243b1caee6d05a21575c913.jpg,TRUE,FALSE,0,FALSE,FALSE,434664866,32 sold,//www.daraz.pk/products/315-i434664866.html,Khyber Pakhtunkhwa,FALSE,Fruitien Noodles Hot & Spicy - 35 G (Pack of 12),434664866,,,490,Rs. 490,,priceCompare=skuId%3A2085736277%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A49000%3BdisplayPrice%3A49000%3BsinglePromotionId%3A-1%3BsingleToolCode%3A-1%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=3.0&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=32&price=4.9E%202&review=2&location=Khyber%20Pakhtunkhwa&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A434664866%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A434664866_PK%253Bprice%253A490%253Bclient%253Adesktop%253Bsupplier_id%253A6005011770378%253Bbiz_source%253Ah5_unknow%253Bslot%253A27%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A434664866%253Bsku_id%253A2085736277%253Bshop_id%253A369469%253BtemplateInfo%253A,3,2,6.00501E+12,AK & Sons Traders,FALSE,FALSE,434664866_PK,2085736277,,434664866_PK-2085736277,nt_product
0,39704,No Brand,3752,7221,10002142,10002450,520974775_PK-2462232213,query:noodles;nid:520974775;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:520974775_PK;price:599;client:desktop;supplier_id:6005030520041;biz_source:h5_unknow;slot:28;utlog_bucket_id:470687;asc_category_id:10002450;item_id:520974775;sku_id:2462232213;shop_id:936479;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2Faa8f7a24e47c5af6083c8b0ef0027f92.jpg&src=srp_findsimilar&item_id=520974775&sku_id=2462232213&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=599.00&spuTriggerItem=0,2,,,,,,,,,,,,,,,https://static-01.daraz.pk/p/aa8f7a24e47c5af6083c8b0ef0027f92.jpg,TRUE,FALSE,0,FALSE,FALSE,520974775,12 sold,//www.daraz.pk/products/samyang-hot-chicken-cup-noodles-70-gram-instant-noodles-black-imported-noodles-korean-noodles-ramen-noodles-i520974775.html,Punjab,FALSE,Samyang Hot chicken Cup Noodles 70 gram | Instant Noodles | (Black) Imported Noodles | Korean Noodles | ramen noodles,520974775,799,,599,Rs. 599,,priceCompare=skuId%3A2462232213%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A59900%3BdisplayPrice%3A59900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=12&price=599&review=&location=Punjab&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A520974775%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A520974775_PK%253Bprice%253A599%253Bclient%253Adesktop%253Bsupplier_id%253A6005030520041%253Bbiz_source%253Ah5_unknow%253Bslot%253A28%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002450%253Bitem_id%253A520974775%253Bsku_id%253A2462232213%253Bshop_id%253A936479%253BtemplateInfo%253A,,,6.00503E+12,Sam'sClub,FALSE,FALSE,520974775_PK,2462232213,,520974775_PK-2462232213,nt_product
0,39704,No Brand,3752,7221,10002140,10002445,371530470_PK-1838646685,query:noodles;nid:371530470;src:LazadaMainSrp;rn:fae70b23728163e26adf0b0670ce6076;region:pk;sku:371530470_PK;price:449;client:desktop;supplier_id:6005016945345;biz_source:h5_unknow;slot:29;utlog_bucket_id:470687;asc_category_id:10002445;item_id:371530470;sku_id:1838646685;shop_id:784404;templateInfo:,https://native.m.lazada.com/dynamicxresult?item_img=https%3A%2F%2Fstatic-01.daraz.pk%2Fp%2F6ef06d377dddc4fcbf1ef6bf406e8089.jpg&src=srp_findsimilar&item_id=371530470&sku_id=1838646685&params=%7B%22sub_src%22%3A%22long_press%22%2C%22src%22%3A%22srp_findsimilar%22%7D&m=tpp_findSimilar&q=noodles&similarType=findSimilarV1&price=449.00&spuTriggerItem=0,2,116023,6,0,,img,,,,,,,,,,https://static-01.daraz.pk/p/6ef06d377dddc4fcbf1ef6bf406e8089.jpg,TRUE,FALSE,0,FALSE,FALSE,371530470,398 sold,//www.daraz.pk/products/70-5-i371530470.html,Sindh,FALSE,INDOMIE INSTANT NOODLES VEGETABLE FLAVOUR 70GM(PACK OF 5),371530470,499,,449,Rs. 449,,priceCompare=skuId%3A1838646685%3Bsource%3Alazada-search-voucher%3Bsn%3Afae70b23728163e26adf0b0670ce6076%3BoriginPrice%3A44900%3BdisplayPrice%3A44900%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1738183016484&fs_ab=1&c=&ratingscore=4.148648648648648&freeshipping=0&source=search&channelLpJumpArgs=&fuse_fs=&search=1&sale=398&price=449&review=74&location=Sindh&stock=1&lang=en&request_id=fae70b23728163e26adf0b0670ce6076&clickTrackInfo=query%253Anoodles%253Bnid%253A371530470%253Bsrc%253ALazadaMainSrp%253Brn%253Afae70b23728163e26adf0b0670ce6076%253Bregion%253Apk%253Bsku%253A371530470_PK%253Bprice%253A449%253Bclient%253Adesktop%253Bsupplier_id%253A6005016945345%253Bbiz_source%253Ah5_unknow%253Bslot%253A29%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10002445%253Bitem_id%253A371530470%253Bsku_id%253A1838646685%253Bshop_id%253A784404%253BtemplateInfo%253A,4.148648648648648,74,6.00502E+12,S.S.M COLLECTION,FALSE,FALSE,371530470_PK,1838646685,,371530470_PK-1838646685,nt_product
